-7.486140131950378418e-01	-6.460229866206645966e-03	1.126300543546676636e-01	1.333329943008720875e-03	-4.573763726511970162e-05	-2.332656004000455141e-05	5.398719222284853458e-04	-7.301126122474670410e-01	-1.740995794534683228e-01	-8.076318502426147461e-01	-6.493622640846297145e-05	1.163084246218204498e-02	-1.566949486732482910e-01	1.269579291343688965e+00	3.394506638869643211e-03	-3.961365204304456711e-03	-3.534918129444122314e-01	-3.529654350131750107e-03	-2.769703743979334831e-03	-3.083198666572570801e-01	2.093315415550023317e-04	3.383206669241189957e-03	-2.435029596090316772e-01	2.770135924220085144e-02	-1.833226764574646950e-03	-1.420837128534913063e-03	-2.292130608111619949e-03	8.970150702225510031e-06	-5.716948509216308594e-01	-3.076390922069549561e-01	-8.948311209678649902e-01	2.168646603822708130e-01	-1.635648459196090698e-01	-1.808273606002330780e-03	1.907979995012283325e-01	8.279358595609664917e-02	-7.131484150886535645e-02	5.927636027336120605e-01	-3.542903661727905273e-01	-8.602745532989501953e-01	9.969322383403778076e-02	-2.002425258979201317e-03	1.726237058639526367e+00	-2.806723023240920156e-05	2.622976899147033691e-03	-1.933740335516631603e-03	-5.033242106437683105e-01	1.704685330390930176e+00	2.294394493103027344e+00	-2.406535204499959946e-03	-1.778542900865431875e-05	1.085086941719055176e+00	-3.419723808765411377e-01	-1.192670091986656189e-01	5.648800134658813477e-01	-4.045792222023010254e-01	-1.147046801634132862e-03	-3.790343105792999268e-01	-4.103048443794250488e-01	2.332863807678222656e-01
1.317846775054931641e+00	-7.970100850798189640e-04	1.874555230140686035e+00	4.577813524520024657e-05	-5.772768781753256917e-05	-4.811551189050078392e-04	-5.418928139988565817e-06	1.326757550239562988e+00	1.525782465934753418e+00	-1.472100913524627686e-01	1.212119750562123954e-04	-2.339021563529968262e-01	-8.723046183586120605e-01	1.659626066684722900e-01	3.380776941776275635e-02	1.946593984030187130e-03	-5.425183773040771484e-01	-2.517067769076675177e-04	-1.508466903032967821e-05	-5.261589884757995605e-01	-3.405440598726272583e-03	9.622348443372175097e-05	-2.903845310211181641e-01	-5.172428488731384277e-01	-6.702457540086470544e-07	-2.118907286785542965e-05	-8.172533125616610050e-05	-4.967026325175538659e-05	-8.593936562538146973e-01	7.437331974506378174e-02	-6.449542939662933350e-02	-1.156045675277709961e+00	-7.580627799034118652e-01	-5.247091175988316536e-04	-7.729153633117675781e-01	1.756346821784973145e-01	1.672077655792236328e+00	-9.267660975456237793e-01	-8.567763566970825195e-01	-4.118982553482055664e-01	-6.481931209564208984e-01	2.562520603532902896e-05	1.238875389099121094e+00	4.441065470928151626e-07	1.182681153295561671e-04	1.997660874621942639e-04	4.129710793495178223e-01	2.470909118652343750e+00	1.675700306892395020e+00	3.362548886798322201e-05	2.234457861050032079e-05	-1.411520391702651978e-01	-3.175874650478363037e-01	-4.157324433326721191e-01	-1.107454895973205566e+00	-3.679072260856628418e-01	-8.321024943143129349e-04	2.397615909576416016e+00	-7.807123661041259766e-01	-3.848147094249725342e-01
-4.210045337677001953e-01	-4.571892321109771729e-03	2.882323563098907471e-01	-3.960995469242334366e-03	-7.509347051382064819e-04	2.328996546566486359e-03	-4.959336365573108196e-04	2.614014387130737305e+00	-7.712662220001220703e-01	-4.294190704822540283e-01	-2.786794357234612107e-05	-5.036224722862243652e-01	-6.844352483749389648e-01	2.129770517349243164e+00	-3.043147921562194824e-01	-2.933494979515671730e-03	8.199864029884338379e-01	-8.498830720782279968e-04	-1.813004786299643456e-07	-2.923323810100555420e-01	-4.906937465420924127e-05	1.780384773155674338e-04	-7.304846048355102539e-01	-3.766435980796813965e-01	3.534517531988967676e-07	-2.668755769263952971e-04	2.450589704494632315e-07	3.183581398502610682e-08	-3.437429964542388916e-01	-4.812970459461212158e-01	-3.516007661819458008e-01	-8.705157637596130371e-01	-4.575721621513366699e-01	1.293796376558020711e-04	-2.416287660598754883e-01	-1.394683569669723511e-01	-1.950094401836395264e-01	-2.469283491373062134e-01	-2.907616198062896729e-01	-6.556596755981445312e-01	-1.146154284477233887e+00	1.731809447846899275e-06	-2.695358991622924805e-01	-1.322226950151161873e-07	5.023509584134444594e-05	-3.710920689627528191e-03	1.095772981643676758e+00	-2.397429496049880981e-01	-2.510658502578735352e-01	-1.501730992458760738e-03	6.785396544728428125e-05	8.240066170692443848e-01	-6.801010370254516602e-01	2.032114267349243164e+00	8.827362060546875000e-01	-8.230794668197631836e-01	-6.882932939333841205e-05	1.839218258857727051e+00	-8.961067795753479004e-01	-1.092318534851074219e+00
-3.664518594741821289e-01	-1.293036970309913158e-03	-4.741532802581787109e-01	8.085459558060392737e-05	1.397375162923708558e-04	-1.889265375211834908e-03	6.021983267601171974e-07	-7.039674520492553711e-01	-7.751747369766235352e-01	-5.505074262619018555e-01	-1.308650389546528459e-04	-9.596019238233566284e-02	2.286232560873031616e-01	-5.034295320510864258e-01	2.522324584424495697e-02	-1.315792440436780453e-03	-6.365069746971130371e-01	-4.036996047943830490e-03	-1.789708221622277051e-05	-7.132680416107177734e-01	4.663446452468633652e-03	9.100587340071797371e-04	1.661425113677978516e+00	-4.036117196083068848e-01	1.841910670918878168e-05	-4.708137169018300483e-08	3.865975886583328247e-04	3.730081132857776538e-09	-2.087125033140182495e-01	2.584494352340698242e+00	-2.538412213325500488e-01	1.861604303121566772e-01	-2.161015868186950684e-01	6.227743579074740410e-04	9.519440531730651855e-01	1.980802267789840698e-01	9.821894764900207520e-01	-4.623724147677421570e-02	-4.070485532283782959e-01	-5.726848244667053223e-01	1.139275908470153809e+00	1.754850381985306740e-04	-2.342501729726791382e-01	8.108278493068610260e-09	2.002272754907608032e-03	1.112239202484488487e-03	-1.026891589164733887e+00	-6.630206704139709473e-01	-3.496521711349487305e-01	-1.006110960588557646e-05	-7.005707593634724617e-04	-3.065214678645133972e-02	1.652036607265472412e-01	-1.013516664505004883e+00	-6.848031878471374512e-01	-2.272566258907318115e-01	-9.607600804883986712e-05	-3.281569480895996094e-01	3.979102894663810730e-02	1.436297774314880371e+00
-4.830887317657470703e-01	3.698421409353613853e-03	1.067167595028877258e-01	5.068940110504627228e-03	-1.234692614525556564e-02	-8.792751468718051910e-03	1.627259771339595318e-03	-2.597520053386688232e-01	-8.806128501892089844e-01	-7.912783026695251465e-01	-5.491159390658140182e-03	-2.516948282718658447e-01	-1.121951341629028320e+00	2.218754291534423828e-01	2.263381719589233398e+00	1.527151558548212051e-02	2.048409461975097656e+00	-1.407956052571535110e-02	3.758276579901576042e-03	-1.258153796195983887e+00	-4.623350221663713455e-03	-1.030270755290985107e-02	3.241587162017822266e+00	-1.346355915069580078e+00	4.214164218865334988e-04	1.070377323776483536e-02	-1.729495706968009472e-04	-1.070915255695581436e-03	-1.297408342361450195e+00	-1.114490151405334473e+00	-5.710580945014953613e-01	-3.775975406169891357e-01	-1.269297957420349121e+00	-1.645434089004993439e-02	-9.466267228126525879e-01	-6.011074781417846680e-01	-1.454344093799591064e-01	-1.001223206520080566e+00	-1.282134652137756348e+00	-1.372371554374694824e+00	-6.989420056343078613e-01	-6.843594601377844810e-04	-8.154852688312530518e-02	-1.371110673062503338e-03	-3.397485706955194473e-04	-1.258804183453321457e-02	-7.466781139373779297e-01	-4.592167958617210388e-02	-9.816095232963562012e-01	-6.107633933424949646e-03	-5.986036267131567001e-03	-8.018305897712707520e-01	2.208182096481323242e+00	-4.881909191608428955e-01	-1.902421832084655762e+00	-9.733381271362304688e-01	-3.007881809026002884e-03	-3.469882607460021973e-01	-6.155169010162353516e-01	-1.212406992912292480e+00
1.318677812814712524e-01	1.060038618115667104e-32	2.340995371341705322e-01	1.802439795954821426e-31	6.203966044736297159e-33	-1.273821281833713904e-25	-2.354778752571015313e-33	3.311660289764404297e-01	3.924815356731414795e-01	3.188528418540954590e-01	-4.519700253399655136e-32	6.518699228763580322e-02	-2.434742897748947144e-01	-1.799550205469131470e-01	-2.097256630659103394e-01	-7.557159141888420606e-31	-8.791776299476623535e-01	-6.844005056956411602e-31	1.280021053371832315e-33	-1.235954463481903076e-02	-1.382719311192871517e-32	-1.619118326445666174e-27	-5.192306041717529297e-01	-1.644067466259002686e-02	6.674796347962748406e-33	-5.074144792231240368e-32	1.027361726566410056e-31	-6.535708085841918091e-11	6.541149020195007324e-01	-2.195263653993606567e-01	3.301715711131691933e-03	-5.114031955599784851e-02	6.070234179496765137e-01	-4.425536867004013008e-31	-1.667328644543886185e-03	-8.600889146327972412e-02	2.534293830394744873e-01	-4.847045838832855225e-01	-6.018889546394348145e-01	4.837889969348907471e-02	-2.159348921850323677e-03	2.039808457548640453e-32	1.377399861812591553e-01	-1.333736897812713547e-34	-4.407525911472824609e-19	2.053292847120510618e-32	9.474425017833709717e-02	2.689758539199829102e-01	4.347737431526184082e-01	3.835271547594537749e-31	8.325180718688845783e-32	1.740824431180953979e-01	-6.660376489162445068e-02	-7.293617129325866699e-01	-5.108588337898254395e-01	-4.646150395274162292e-02	-2.982057267786331067e-09	5.042612552642822266e-01	-4.550505280494689941e-01	5.540189743041992188e-01
1.735127806663513184e+00	-2.182292751967906952e-03	7.579860687255859375e-01	-1.177805103361606598e-02	2.412680478300899267e-04	-1.883929217001423240e-04	-1.167104695923626423e-03	-5.591431260108947754e-01	4.279735565185546875e+00	2.005368232727050781e+00	2.112924703396856785e-04	-8.986487984657287598e-02	-8.269740343093872070e-01	-3.047831654548645020e-01	-6.522709131240844727e-01	-2.251944504678249359e-03	-4.008987843990325928e-01	-8.676292491145431995e-04	5.126324685988947749e-05	4.045496582984924316e-01	-5.960925016552209854e-03	-2.788827288895845413e-03	-2.058437317609786987e-01	-3.385144770145416260e-01	6.734783528372645378e-04	-3.629030470619909465e-05	-1.164902641903609037e-04	4.623869244824163616e-06	-6.014794707298278809e-01	-5.070558190345764160e-01	-6.615042686462402344e-01	-4.538817405700683594e-01	-8.924281597137451172e-01	-5.892318673431873322e-03	-1.442733049392700195e+00	2.934182807803153992e-02	1.999387264251708984e+00	-7.603269815444946289e-01	-7.942668199539184570e-01	-7.231822609901428223e-01	-9.093168377876281738e-01	-3.085293807089328766e-03	-9.547793865203857422e-01	1.037735364661784843e-05	-1.853643218055367470e-03	-3.615473629906773567e-03	1.177004694938659668e+00	2.569314837455749512e-01	-1.107861518859863281e+00	-9.212989971274510026e-05	-1.829249202273786068e-03	-1.347917318344116211e+00	-6.275175809860229492e-01	-6.662285327911376953e-01	-8.982997536659240723e-01	-1.017634391784667969e+00	3.247716813348233700e-04	8.091606199741363525e-02	-6.661042571067810059e-01	-5.962970852851867676e-01
1.435627102851867676e+00	1.132865669205784798e-03	-1.907006055116653442e-01	3.502821549773216248e-03	-1.924532116390764713e-03	4.324376932345330715e-04	-2.727486193180084229e-03	-4.461206793785095215e-01	2.023877620697021484e+00	3.116881608963012695e+00	-2.394495677435770631e-04	-2.730295062065124512e-01	-6.250230669975280762e-01	-1.978120356798171997e-01	-6.395737528800964355e-01	-1.294506015256047249e-03	-3.177642226219177246e-01	-1.205276418477296829e-02	2.675683645065873861e-04	-1.082434892654418945e+00	-2.375843701884150505e-03	-1.145356800407171249e-02	-5.017534494400024414e-01	-7.119251489639282227e-01	-1.279323943890631199e-03	-1.494353928137570620e-04	-4.731159133370965719e-04	-2.116532064974308014e-03	-6.894346475601196289e-01	-7.045968174934387207e-01	-8.704047203063964844e-01	-5.647626519203186035e-01	-5.582571029663085938e-01	-7.524044252932071686e-03	-8.305321335792541504e-01	-4.886556863784790039e-01	2.850751638412475586e+00	-5.328196287155151367e-01	-4.384317398071289062e-01	-8.555122017860412598e-01	-3.651331365108489990e-01	6.454612012021243572e-04	-6.524093747138977051e-01	-8.275424079329241067e-06	-6.630795076489448547e-03	1.389434677548706532e-03	2.367343902587890625e+00	-8.399707078933715820e-02	-2.605913281440734863e-01	-3.358721965923905373e-03	-4.484338569454848766e-04	1.972855478525161743e-01	-5.750697255134582520e-01	-8.643532991409301758e-01	-8.551979064941406250e-01	-1.211545705795288086e+00	1.889321720227599144e-05	1.266254931688308716e-01	-9.997869133949279785e-01	-5.597774386405944824e-01
-2.563407719135284424e-01	7.773053366690874100e-03	-1.582428961992263794e-01	1.069149840623140335e-02	-4.036395810544490814e-03	-6.121241953223943710e-03	-8.309149183332920074e-03	-6.485778093338012695e-01	1.911355972290039062e+00	-7.011876702308654785e-01	-5.723927170038223267e-04	-7.210434973239898682e-02	-7.693547010421752930e-01	-2.327952533960342407e-01	-3.210907876491546631e-01	2.360518276691436768e-02	-2.731925249099731445e-01	3.950053360313177109e-03	1.399059081450104713e-03	-6.027985811233520508e-01	7.502444088459014893e-03	4.689846653491258621e-03	-5.392236113548278809e-01	-4.435449838638305664e-01	-6.542403250932693481e-03	-2.783828182145953178e-03	1.020575780421495438e-02	1.206828979775309563e-03	-3.021205365657806396e-01	-6.672658920288085938e-01	-6.643754243850708008e-01	-9.944056868553161621e-01	-1.149282097816467285e+00	-4.620485473424196243e-03	5.115175247192382812e-02	-2.284036949276924133e-02	3.341604232788085938e+00	-6.741331219673156738e-01	-4.034991860389709473e-01	-9.937889575958251953e-01	-9.465520977973937988e-01	6.077486556023359299e-03	-9.542137980461120605e-01	3.257591743022203445e-05	6.095137912780046463e-03	-6.107477471232414246e-03	-5.864588022232055664e-01	-5.130476355552673340e-01	-8.198790550231933594e-01	-4.883618559688329697e-03	-7.047813851386308670e-04	1.912331223487854004e+00	-7.566200494766235352e-01	-4.811959862709045410e-01	-7.614676356315612793e-01	-9.877018928527832031e-01	-3.680843219626694918e-04	-1.607706844806671143e-01	-5.529418587684631348e-01	-9.490454792976379395e-01
-6.309554576873779297e-01	-1.254487223923206329e-02	-2.157406657934188843e-01	9.840823709964752197e-03	-7.632170338183641434e-03	7.493572775274515152e-03	4.876383114606142044e-03	-4.021384119987487793e-01	1.896688103675842285e+00	-6.177510023117065430e-01	5.029176245443522930e-04	-2.858671247959136963e-01	-5.698439478874206543e-01	-4.423666000366210938e-01	-5.647698640823364258e-01	2.934803487733006477e-04	-6.749293804168701172e-01	1.343555096536874771e-02	4.501536954194307327e-03	-4.676401913166046143e-01	4.423534031957387924e-03	-1.043397840112447739e-02	-4.386771917343139648e-01	-8.446680903434753418e-01	-2.637663565110415220e-04	-6.429920438677072525e-03	-8.840623311698436737e-03	-1.045533106662333012e-03	-1.091090679168701172e+00	-6.848906874656677246e-01	-7.041994333267211914e-01	-7.081505060195922852e-01	-5.617803931236267090e-01	-1.017273124307394028e-02	2.607614547014236450e-02	1.998697966337203979e-01	3.329942464828491211e+00	-6.049317121505737305e-01	-1.926265954971313477e-01	-6.938908696174621582e-01	-8.565772771835327148e-01	-1.457073842175304890e-03	-7.088826894760131836e-01	-2.686886582523584366e-04	1.134942285716533661e-03	-5.347056780010461807e-03	-4.743821024894714355e-01	-4.504464268684387207e-01	-7.594669461250305176e-01	-3.140580520266667008e-05	3.861252218484878540e-03	1.992140173912048340e+00	-1.133570551872253418e+00	-7.346482276916503906e-01	-8.174661993980407715e-01	-1.138620853424072266e+00	-1.596783840795978904e-04	-3.194832205772399902e-01	-6.395011544227600098e-01	-4.625363349914550781e-01
-1.291532516479492188e-01	-1.189225818961858749e-02	-2.146317064762115479e-01	3.301432123407721519e-03	-6.131601985543966293e-03	-2.728704130277037621e-04	-5.208259448409080505e-03	-6.859908699989318848e-01	-2.985827922821044922e-01	-6.115522980690002441e-01	-3.694768529385328293e-03	-2.586999237537384033e-01	-8.451049029827117920e-02	-3.590914309024810791e-01	-7.003391385078430176e-01	-1.889311522245407104e-02	-8.839577436447143555e-01	-7.723366376012563705e-03	3.757725702598690987e-03	-5.658124089241027832e-01	-3.651739563792943954e-03	-5.289834458380937576e-03	-4.106962382793426514e-01	-7.499911189079284668e-01	-2.555980812758207321e-03	-1.183275016956031322e-03	-8.279824629426002502e-03	4.930118666379712522e-05	-9.636517763137817383e-01	-3.934449255466461182e-01	-8.952499628067016602e-01	-7.871195077896118164e-01	-9.836781620979309082e-01	-6.846226751804351807e-03	1.834263563156127930e+00	1.366290211677551270e+00	3.499221563339233398e+00	-6.731318831443786621e-01	-3.903856277465820312e-01	-7.442190051078796387e-01	-8.579337000846862793e-01	-7.149023469537496567e-03	-5.508462190628051758e-01	1.433449215255677700e-03	-4.014149017166346312e-04	-8.890820667147636414e-03	-6.004649996757507324e-01	-3.070007860660552979e-01	-5.032964348793029785e-01	-2.583292545750737190e-03	-4.085781518369913101e-03	2.853502035140991211e-01	-5.845561623573303223e-01	-7.195014953613281250e-01	-1.191767573356628418e+00	-6.876340508460998535e-01	7.823920459486544132e-04	-7.475745081901550293e-01	-1.112734079360961914e+00	-1.892319619655609131e-01
